TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
04420066,14cd63a9,255ffb53,488a1530,5540d348,de915050,80000122,01220122,01220122,01220122,01220122,01220122,01220122
0c39bfcc,db95a43c,2070d915,0306112b,648143a3,47164a7d,0a17c5ca,9f22c4a1,b0000922,09220922,09220922,09220922,09220922
14424c60,2043002a,423c7321,c50f1b54,75014000,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122
1c4110e2,c13b6cb0,224098d2,244f1d1e,6e517367,56192434,92801922,19221922,19221922,19221922,19221922,19221922,19221922
243ca26f,1e55e06c,fe3088d3,e4668e54,7cb981e4,10978c6e,c9020bcc,a2002122,21222122,21222122,21222122,21222122,21222122
2c42bb20,83509298,1eb86432,07dd0d60,40995446,8d132030,29222922,29222922,29222922,29222922,29222922,29222922,29222922
34424848,54a817b4,406d58c1,830a9020,48c942a8,061f347c,31223122,31223122,31223122,31223122,31223122,31223122,31223122
3c4004b9,1c6b060f,5c3e4f13,06493b1a,d4b12527,cfb62076,49103922,39223922,39223922,39223922,39223922,39223922,39223922
443e69a5,16934742,7254f163,294d931e,992a028b,0a2336a9,00d58000,41224122,41224122,41224122,41224122,41224122,41224122
4c4288f6,8c4b30ab,52748933,a5dd901a,a49962e5,49114490,61d24540,49224922,49224922,49224922,49224922,49224922,49224922
54403683,3a0a36b5,5efcd8f5,c68f0c18,3c921204,4e921884,b104e680,51225122,51225122,51225122,51225122,51225122,51225122
5c3f8dee,2907c89e,2e486173,84463120,9483f5e3,c6914654,69018549,8f005922,59225922,59225922,59225922,59225922,59225922
6441df8f,00571388,38f0a1c2,478c9440,51723925,c928325c,c0f28380,61226122,61226122,61226122,61226122,61226122,61226122
6c3f87ac,9fa80d45,38996da3,884d1d3e,5888d7cc,10922294,6931a849,00006922,69226922,69226922,69226922,69226922,69226922
7441084a,c30cd26d,227d30d5,6407a82e,4d291229,4f902a50,80007122,71227122,71227122,71227122,71227122,71227122,71227122
7c400332,b7aa2cce,1c357955,24c60c36,30aa7205,2315a350,61e2eaca,80007922,79227922,79227922,79227922,79227922,79227922
043d5030,7967e90b,28387303,134b1c1c,3869538a,098f2054,6a126780,01220122,01220122,01220122,01220122,01220122,01220122
0c3e2a9a,31195cc5,1e6c7114,69468f18,4c69152e,cb904280,99536000,09220922,09220922,09220922,09220922,09220922,09220922
1442a440,4563328b,28309222,644b918a,3c78e229,ca91224c,11221122,11221122,11221122,11221122,11221122,11221122,11221122
1c3de65d,50759131,266ca8f2,64861424,3081d3a9,980e7845,a181eacb,00001922,19221922,19221922,19221922,19221922,19221922
243eca47,9d6c2cf6,4a58c0d1,a84d9e1a,6548c227,c88d2490,9904a406,0f2e4800,21222122,21222122,21222122,21222122,21222122
2c413bf0,4043019c,2c809191,a6c88c34,44b96244,141a4e50,29222922,29222922,29222922,29222922,29222922,29222922,29222922
34408367,65781e1b,2e40b281,d011931e,5c71826b,0790266c,6a31a70f,94003122,31223122,31223122,31223122,31223122,31223122
3c432c85,c1226812,2e388994,245a941a,316e6204,880c3922,39223922,39223922,39223922,39223922,39223922,39223922,39223922
4440037c,096e4afa,253a3941,c3cea21a,30618247,461d1a5c,6903e3cd,80004122,41224122,41224122,41224122,41224122,41224122
4c3c8857,24d2c72e,3c3868f6,430e8d2e,4500f2f4,08353034,82b22300,49224922,49224922,49224922,49224922,49224922,49224922
54412e24,96be2070,32c8d116,aecc8e24,35199188,470d3ac1,22c05122,51225122,51225122,51225122,51225122,51225122,51225122
5c420722,cc671080,314a2992,e74a8c46,6c80f268,c82f5922,59225922,59225922,59225922,59225922,59225922,59225922,59225922
643e9390,39eb083c,443869b1,844d221c,3c79148a,4997506c,da21a000,61226122,61226122,61226122,61226122,61226122,61226122
6c4244f3,180c0e22,24346951,ed068e32,98a90323,06c53a00,69226922,69226922,69226922,69226922,69226922,69226922,69226922
743fc02e,9a476cae,4a5cd9a1,84c7924c,7c893926,482b412d,6971ebe4,80007122,71227122,71227122,71227122,71227122,71227122
7c3da25b,d2d972e6,8c58b0e2,05539318,4119a7c7,0a917050,e271c30e,0c26c400,79227922,79227922,79227922,79227922,79227922
043f63b6,c366c6f1,24b4a145,43098f7e,4d4a2225,d0143094,d8f48646,1c1a4400,01220122,01220122,01220122,01220122,01220122
0c3cf117,85c40a1d,28f8e0f4,a508bd30,453277c5,87263a81,40c24000,09220922,09220922,09220922,09220922,09220922,09220922
143c06ee,694328f3,1e447957,e363109c,40618189,51204252,f17304e0,00001122,11221122,11221122,11221122,11221122,11221122
1c42ab40,f050c7c2,3a7cc104,0386115a,4c624286,068e1c49,c1401922,19221922,19221922,19221922,19221922,19221922,19221922
24411829,4820896a,3e4559c1,af889621,007a72c4,0c002122,21222122,21222122,21222122,21222122,21222122,21222122,21222122
2c41ca47,1d1208e6,1a749134,26c79f26,48799366,0f8c3271,e0c02922,29222922,29222922,29222922,29222922,29222922,29222922
34417590,d732d519,1c49e912,440c9134,d87b22e4,489852fd,42f284e7,0e003122,31223122,31223122,31223122,31223122,31223122
3c40481a,dd34b124,6e9ca184,66521b1c,396905c3,869846b5,48c03922,39223922,39223922,39223922,39223922,39223922,39223922
44412918,14033f72,2240a933,e94e8f26,7c6101a4,ce971a34,80004122,41224122,41224122,41224122,41224122,41224122,41224122
4c400397,53060254,3661a914,04140c3a,4c7a2223,0c8f2600,49224922,49224922,49224922,49224922,49224922,49224922,49224922
544179d0,1843c5c0,18747af5,831f1820,a1698529,498c368c,80005122,51225122,51225122,51225122,51225122,51225122,51225122
5c409020,5f5f9ab5,3245db25,084d0e30,95110546,93363264,6924a58b,11005922,59225922,59225922,59225922,59225922,59225922
644123ed,0388e092,1e353164,e80c0d46,4069526b,4f111840,90006122,61226122,61226122,61226122,61226122,61226122,61226122
6c3e1590,1a54b78e,289d99c1,e3078e52,3481c263,89393846,69118000,69226922,69226922,69226922,69226922,69226922,69226922
743fe30d,a508fafa,4a60e112,040c9f20,9178f624,93941cac,99d1c508,ac3c7122,71227122,71227122,71227122,71227122,71227122
7c3df508,97582114,5c955973,a98a0d40,353932c7,d19b2040,70007922,79227922,79227922,79227922,79227922,79227922,79227922
0440e40f,63ccc613,1a3c8951,a8078c1c,4c71a4c8,4d1e2e52,5122630d,00000122,01220122,01220122,01220122,01220122,01220122
0c3f03bd,026cd17d,18350175,25481324,452b9184,4a119238,7971c60c,80000922,09220922,09220922,09220922,09220922,09220922
143d7ac3,a499cb13,26a13102,24509338,30ca2723,dda12254,625463c8,27001122,11221122,11221122,11221122,11221122,11221122
1c434259,52a0aa4e,24355166,0e500ea2,307ab2e9,48992069,b0001922,19221922,19221922,19221922,19221922,19221922,19221922
243e7faa,77a0193d,18907946,288e9032,5918c88b,cd982275,ab75c448,1f1c3868,21222122,21222122,21222122,21222122,21222122
2c436600,840c82d2,18719102,8606992e,bc827364,80002922,29222922,29222922,29222922,29222922,29222922,29222922,29222922
344310a2,ac840809,24487102,0c8a2724,38a97400,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122
3c4101ea,7512f023,24752103,e4461726,48aa6363,8d327a68,62303922,39223922,39223922,39223922,39223922,39223922,39223922
444238be,5328d049,383518f2,e9460e22,717183a3,c6126e3c,98d1e000,41224122,41224122,41224122,41224122,41224122,41224122
4c40a60a,543a2679,3e55bd41,c38b1336,7070e468,49131834,6132c000,49224922,49224922,49224922,49224922,49224922,49224922
543ea784,963974d5,283c70c2,44098d2a,3061d564,ff8f2454,8242c7c9,8c005122,51225122,51225122,51225122,51225122,51225122
5c40103a,9057d016,3438f971,83072e40,64c2634a,d93c204c,59225922,59225922,59225922,59225922,59225922,59225922,59225922
644298e4,09cb5484,2e75ca72,6647a02c,40b1a2e5,c6962650,60006122,61226122,61226122,61226122,61226122,61226122,61226122
6c3f2e8b,b556e8a8,2a3c69d5,d34b1240,306102a3,0b2d208c,a928a349,0e006922,69226922,69226922,69226922,69226922,69226922
743bea9d,33a4ee8c,224878d4,eecdbc5e,45294183,8692245c,80e44e4c,1f20ac00,71227122,71227122,71227122,71227122,71227122
7c415719,69104313,1c3cc1d4,e3870d2c,5d9922c6,d81c18a0,b0007922,79227922,79227922,79227922,79227922,79227922,79227922
