TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
fa5363bf,12b64a40,f922f922,f922f922,f922f922,f922f922,f922f922,f922f922,f922f922,f922f922,f922f922,f922f922,f922f922
0a54a318,7acc3186,a3ac4000,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922
1255463e,a9e81122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122
1a52c110,acf55aa1,53070ce6,00001922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922
2255c737,0c955cbe,73d68a17,00002122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122
28582922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922
32594ad4,c1c83122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122
3a53a49a,f5b72854,a9a31000,39223922,39223922,39223922,39223922,39223922,39223922,39223922,39223922,39223922,39223922
4250639f,33b52b00,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122
4a53352a,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922
525181a0,c52d6935,86005122,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122
5a5254d5,0e385922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922
6252a010,94d42862,cd9b9000,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122
6a52a20c,5393b66e,ad63a000,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922
72516dbf,3b868a00,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122
7a50c41c,8331d771,65871124,00007922,79227922,79227922,79227922,79227922,79227922,79227922,79227922,79227922,79227922
02518543,24ea1439,e0000122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122
0a508622,cd2d5449,6e000922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922
124fa51a,c4743164,a252a000,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122
1a548dc5,1ded98c0,5a001922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922
225586a4,cb6d5931,c8002122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122
