TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
0251c51a,73f3d55f,fb550f54,00000122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122
0a578298,fd6a2cbe,62000922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922
125044be,c9501122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122
1a526e45,5ca58a00,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922
2253c01a,7bf0d5fe,6aa8d657,80002122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122
2a518108,52cba1ba,60002922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922
325324ab,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122
3c500430,08420202,5d278bb6,aa5b4900,39223922,39223922,39223922,39223922,39223922,39223922,39223922,39223922,39223922
425880bd,35ce562a,58004122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122
4a54601a,a2976a40,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922
52556106,42f7eb80,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122
5a536628,bb17ebc0,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922
6254809c,cbcf1749,50006122,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122
6a57830e,b2eb6d3e,60006922,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922
7255482e,ad407122,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122
7a52c51c,f492dabd,4c6a3515,80007922,79227922,79227922,79227922,79227922,79227922,79227922,79227922,79227922,79227922
025265a4,fb09aa00,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122
0a544fc2,a5d80922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922
12522d45,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122
1a528dbf,1d6c1e34,56001922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922,19221922
22582a29,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122,21222122
2a533428,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922,29222922
3254649a,d2880b00,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122,31223122
3a4f683d,0b55b980,39223922,39223922,39223922,39223922,39223922,39223922,39223922,39223922,39223922,39223922,39223922
42534393,3a384122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122,41224122
4a5086c1,2d8ca835,56004922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922,49224922
5253a214,6d35b26a,ed82c000,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122,51225122
5a52630f,4528abc0,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922,59225922
62554e48,a5406122,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122,61226122
6a5145d4,d2286922,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922,69226922
7254cf45,2d16dd25,5cb5abe4,80007122,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122,71227122
7a568030,fdd19f38,62007922,79227922,79227922,79227922,79227922,79227922,79227922,79227922,79227922,79227922,79227922
02568110,722b553f,52000122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122,01220122
0a56809c,c58f9ebe,50000922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922,09220922
1253a51a,8d37bf8d,3af40000,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122,11221122
