TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
f05df5ee,ffbb6d70,c410031c,4959e067,08131c18,38916147,08304c4a,11cc8429,123438b3,09c28c0a,00000000,00000000,00000000
112f7fff,6e4efad1,c4c70c20,c4ea30c3,c5c31455,408145c7,07eb1041,80c60988,1a545a41,018f8d28,00000000,00000000,00000000
2127bffb,55bdf3f0,e40d8e22,48490269,551d4a10,50728142,9a109c3b,d0c50904,0c2c3101,8102890e,00000000,00000000,00000000
30dbbf57,ef77bfc0,aa06190c,11512362,888f1a98,79260448,9d1e1830,93214c8e,2245c0c1,acc50898,00000000,00000000,00000000
4117bdfb,6f76ffa1,618a8648,6c597324,c42f3634,a1138242,960d3840,c40f41b4,2450c132,6a10935c,00000000,00000000,00000000
50eff5ff,9b517ff0,c7818d10,682060e4,c8070a8c,68714602,0e4c68a9,02a9d084,2a647054,a1c30b0e,00000000,00000000,00000000
6117efff,eba37e71,23c48542,14ca60a1,86084c78,4153c2c7,b0161c60,b2281011,4e902092,2e4b0932,00000000,00000000,00000000
707f7e6f,b77bbe70,638f0d10,44d19503,55070420,b0824847,822c9c3a,a2258714,26082081,611a312e,00000000,00000000,00000000
0093fd9f,f7cffe51,64828e1e,ecb21164,54891e40,2020a143,0c101039,30838b05,401160d2,82871124,00000000,00000000,00000000
10c5edfa,dfd9ffe0,e2d10c14,24f88143,8996364c,31e14306,84167468,d3624199,1c3c4045,42058822,00000000,00000000,00000000
20e7f7fe,be75eee3,631a890e,342151c5,890c2816,9031a242,056a3440,d281020b,160c5a18,688a8c1c,00000000,00000000,00000000
307eee6f,bedcdff0,e2490518,1928b1c3,c4870c20,40c0848c,861e2070,31054306,0e361c72,0283a144,00000000,00000000,00000000
41097bff,c5ddfef5,04438f24,c4287085,4a104a2d,99610302,91125c5a,11264217,6619c901,240e0f14,00000000,00000000,00000000
511fe37f,8dfff6e0,c1871d6c,61bab0a8,02980c48,52122103,8c581841,40e1c299,3a40dba0,e2868b1a,00000000,00000000,00000000
60dfbff7,9fbfd8a4,02019414,4818a363,45083624,28d06403,04323c83,82e31a05,2c105091,6a079732,00000000,00000000,00000000
710eef2f,d7fb3f71,02038d10,1ee15123,16581024,717341dc,05102028,e0c3c544,36409131,d20e1116,00000000,00000000,00000000
009ebff7,3ef79fc1,80c2a40c,3c71f500,8183180c,c890824d,92143438,83041403,1ce78073,05c70b06,00000000,00000000,00000000
10dcdf8e,f7fdeef0,c2c98618,44e0924d,4da8061c,5862d242,8b264450,e142cb11,121c3b72,63040834,00000000,00000000,00000000
20c4db73,feff5ff0,e4820510,c4fb2107,421c1020,49150186,09222440,9084e50c,0ea81880,8241952e,00000000,00000000,00000000
310fef3d,79aff6f2,0284120e,24806241,88051410,5142424c,876c1510,80ec6012,2c351841,890d1f5a,00000000,00000000,00000000
412dffff,a7c99bf4,a1c39a10,74b8a0e7,03216a2c,6a116c87,0c12c42e,420384a5,0c486981,c1870510,00000000,00000000,00000000
510fb3df,2dbdfbf1,26041114,40285744,5c040e1c,2981e443,9c067850,61270285,6c24e992,26350c10,00000000,00000000,00000000
609fb6fe,6decffd1,6103032e,f0707743,c30e1294,70f38501,aa2c0958,91450905,0618d0c1,ea4d0b26,00000000,00000000,00000000
7146fdef,fb1fcfe1,62960822,f168f2e4,030e141c,6150a203,8516cd40,a1838312,08543061,01428d4a,00000000,00000000,00000000
014e7ffd,baeb7dd0,e20ca22c,44c0e38c,898e2e14,4aa08191,0b103059,914b4617,1c384221,4b8a0b86,00000000,00000000,00000000
11465d7b,bedfdff1,c2051a1a,50386081,44890a34,30612209,060a5841,41c45587,1e34d235,04068922,00000000,00000000,00000000
206ecb61,fbfefff0,670e0a10,20425464,88890e5d,12a1e841,04123910,3047c892,1a58e162,8104920a,00000000,00000000,00000000
311fa2ed,dd9ffff3,8447942c,3898e181,d0846420,58d1618c,0ea01438,f0e38594,261dd0b2,86939c12,00000000,00000000,00000000
4156b6fd,fefe9fd3,41ca9a22,19188201,83891ec8,c1d101c7,063020a1,1122890b,0a3060b2,c84e8b32,00000000,00000000,00000000
51676f7d,3fe7def4,a14a1322,987062a2,cd0d1640,c8736a24,113234f1,5205ca0a,1a58f903,e3d38b2e,00000000,00000000,00000000
614f1f5e,d7def7f3,26492a3e,1c408422,04119034,70e0a413,150c38b8,f2070789,0e4c6080,e18e0d0a,00000000,00000000,00000000
707bfbc9,dbfedbf2,820c141e,10a0b122,4a070e08,38504242,025e986a,40610e0b,2e082841,e3849a42,00000000,00000000,00000000
00efb3df,b5f9ebf3,814c0c14,10507124,ca8c180c,2832e108,241644b8,c084449f,18383051,01098d2c,00000000,00000000,00000000
10fbb6de,f4efffd2,81c19c0a,8040e066,c9893a40,211346d3,84262c41,c06b482d,1a2c9076,c5428420,00000000,00000000,00000000
210bd4bd,ffabffd3,81122b2e,1431c1e3,da0f483c,b042618c,04169421,51240a84,1c20c1b0,c1660c9e,00000000,00000000,00000000
3135b7df,effbd2f2,0351154a,dc2860e5,9616862c,7075af43,12402510,e48c839c,141862a2,44039018,00000000,00000000,00000000
40dff7fb,fb4be795,4184c568,14533221,03965250,b131a254,841ee4c9,70e34783,124899b1,458e1ca8,00000000,00000000,00000000
50eeffbb,c75edfd1,8782110e,54192285,82101629,4060a105,ad445060,33e24590,52388862,05060e68,00000000,00000000,00000000
60ecfdfd,f2ec7ff1,c1481a0a,24e92141,cb8f24dc,d2916fc7,14068828,c7c10697,12586943,23c5141a,00000000,00000000,00000000
70efed7a,ffcf33f7,ecc2830e,201841e4,838a6c48,e8b20ac7,8b322028,87e34d88,3a845251,c7021e56,00000000,00000000,00000000
00e7be7f,73effec1,24859a1c,14192202,8489163d,40916642,20126821,122dc38a,4c2089c0,4143173a,00000000,00000000,00000000
1137ffb6,7eeff9c0,e3cf2110,18604141,c48b22a8,61b1a989,104e48c8,71a18e8c,0a38c132,a803880a,00000000,00000000,00000000
20c55aff,b9fdfdf5,01020f22,203b70c0,c1a72a1c,59406c86,8e062070,51258489,24342043,42818720,00000000,00000000,00000000
307faf3b,f9e777f0,68820718,24c0d182,468c8a44,4c410150,10085900,24c0c141,0a146820,83418312,00000000,00000000,00000000
413bfecb,d7f7edd1,a6878b26,24e8b103,c78d4824,6181c344,8a1a2849,a1634e21,624078a1,c2492722,00000000,00000000,00000000
517ddbf7,6e67fdf3,e8261e14,186a5603,868a3c6c,51220808,15225900,e111c805,1c68e894,25939b1a,00000000,00000000,00000000
619dffee,a72fefe3,25450616,6c28b0a2,8d0e46bc,8090c62d,261a3430,9323898c,1a3c4231,67081d48,00000000,00000000,00000000
70cf1bfe,fed6ff63,834b8c2c,187840c3,818b381c,79120288,851b1869,62868789,08205921,40c9971e,00000000,00000000,00000000
014f57ff,557f7bd1,234d0512,502261c4,5a05082d,48316702,92347ce9,51031408,203420c4,42cb9e2a,00000000,00000000,00000000
114ffad5,bf7f79d0,e4c58c3e,28e062c2,43110e5a,9310e283,142c9c51,71454a09,0e3440d4,2607071a,00000000,00000000,00000000
210afcdb,f3b3fff1,02099440,7daa61e7,42870ed0,5183e302,87282c58,93444407,2258a303,81490e40,00000000,00000000,00000000
314fe8fb,76d7ffd4,2644a214,45aa2202,ce8a223c,5120a4c4,8d0c5070,9122430e,1c1460c0,a6433438,00000000,00000000,00000000
40e1ffbb,eedf77b2,46510342,441889e1,88871708,30708ac5,a41244ba,12610991,0a2cb131,e9d78636,00000000,00000000,00000000
50adfb6e,f7ffcec5,40819304,80283120,90853c30,b9940c01,820e64e8,c144888c,1494d102,6243270a,00000000,00000000,00000000
611ee6ef,ffbddf41,02421520,38292222,03051615,0102c543,180c7030,33020286,0c14aad1,a2021608,00000000,00000000,00000000
713bfbfd,ef767b31,e34d1b26,8cb864c1,930a0e1c,28e11288,93341ca1,30e18738,0a483b11,035a0c1a,00000000,00000000,00000000
011fefdf,deb5f5c1,4242280c,2033d1a2,04963698,c868e147,1a263450,31c10517,32248062,c3488410,00000000,00000000,00000000
10ae4b7a,bdfffdf0,a291043a,144101c3,ca940444,902165cf,8d0ec468,b2414587,12184312,074f9e06,00000000,00000000,00000000
20ef55b5,fcffd7f0,e5438b54,44a84082,03841a28,3843c291,862a7d3a,a120c889,0e744140,87c79416,00000000,00000000,00000000
314f7bee,fbae3fe2,03c90812,643110c1,4c112414,b8e14dc4,86362868,6186c288,729030b1,63cf880c,00000000,00000000,00000000
410ffede,35fceef3,05838410,28205464,090d0a14,3426cdc6,0c301c41,210d4694,1644aae1,41032926,00000000,00000000,00000000
