TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
fc00ffff,ffffffff,0c183060,c183060c,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
183060c1,83060c18,3060c183,060c1830,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
60c18306,0c183060,c183060c,183060c1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
83060c00,ffffffff,ffff0e1c,3870e1c3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
870e1c38,70e1c387,0e1c3870,e1c3870e,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1c3870e1,c3870e1c,3870e1c3,870e1c38,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
70e1c387,1400ffff,ffffffff,10204081,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02040810,20408102,04081020,40810204,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
08102040,81020408,10204081,02040810,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
20408102,04081c00,ffffffff,ffff1224,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
48912244,89122448,91224489,12244891,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22448912,24489122,44891224,48912244,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
89122448,91224489,2400ffff,ffffffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
142850a1,42850a14,2850a142,850a1428,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
50a14285,0a142850,a142850a,142850a1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42850a14,2850a142,850a2e50,36513c00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
