TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
fc00ffff,ffffffff,0c183060,c183060c,183060c1,83060c18,3060c183,060c1830,60c18306,00000000,00000000,00000000,00000000
0c183060,c183060c,183060c1,83060c00,ffffffff,ffff0e1c,3870e1c3,870e1c38,70e1c387,00000000,00000000,00000000,00000000
0e1c3870,e1c3870e,1c3870e1,c3870e1c,3870e1c3,870e1c38,70e1c387,1400ffff,ffffffff,00000000,00000000,00000000,00000000
10204081,02040810,20408102,04081020,40810204,08102040,81020408,10204081,02040810,00000000,00000000,00000000,00000000
20408102,04081c00,ffffffff,ffff1224,48912244,89122448,91224489,12244891,22448912,00000000,00000000,00000000,00000000
24489122,44891224,48912244,89122448,91224489,2400ffff,ffffffff,142850a1,42850a14,00000000,00000000,00000000,00000000
2850a142,850a1428,50a14285,0a142850,a142850a,142850a1,42850a14,2850a142,850a2c00,00000000,00000000,00000000,00000000
ffffffff,ffff162c,58b162c5,8b162c58,b162c58b,162c58b1,62c58b16,2c58b162,c58b162c,00000000,00000000,00000000,00000000
58b162c5,8b162c58,b162c58b,3400ffff,ffffffff,183060c1,83060c18,3060c183,060c1830,00000000,00000000,00000000,00000000
60c18306,0c183060,c183060c,183060c1,83060c18,3060c183,060c3c00,ffffffff,ffff1a34,00000000,00000000,00000000,00000000
68d1a346,8d1a3468,d1a3468d,1a3468d1,a3468d1a,3468d1a3,468d1a34,68d1a346,8d1a3468,00000000,00000000,00000000,00000000
d1a3468d,4400ffff,ffffffff,1c3870e1,c3870e1c,3870e1c3,870e1c38,70e1c387,0e1c3870,00000000,00000000,00000000,00000000
e1c3870e,1c3870e1,c3870e1c,3870e1c3,870e4c00,ffffffff,ffff1e3c,78f1e3c7,8f1e3c78,00000000,00000000,00000000,00000000
f1e3c78f,1e3c78f1,e3c78f1e,3c78f1e3,c78f1e3c,78f1e3c7,8f1e3c78,f1e3c78f,5400ffff,00000000,00000000,00000000,00000000
ffffffff,20408102,04081020,40810204,08102040,81020408,10204081,02040810,20408102,00000000,00000000,00000000,00000000
04081020,40810204,08105c00,ffffffff,ffff2244,89122448,91224489,12244891,22448912,00000000,00000000,00000000,00000000
24489122,44891224,48912244,89122448,91224489,12244891,6400ffff,ffffffff,24489122,00000000,00000000,00000000,00000000
44891224,48912244,89122448,91224489,12244891,22448912,24489122,44891224,48912244,00000000,00000000,00000000,00000000
89126c00,ffffffff,ffff264c,993264c9,93264c99,3264c993,264c9932,64c99326,4c993264,00000000,00000000,00000000,00000000
c993264c,993264c9,93264c99,3264c993,7400ffff,ffffffff,2850a142,850a1428,50a14285,00000000,00000000,00000000,00000000
0a142850,a142850a,142850a1,42850a14,2850a142,850a1428,50a14285,0a147c00,ffffffff,00000000,00000000,00000000,00000000
ffff2a54,a952a54a,952a54a9,52a54a95,2a54a952,a54a952a,54a952a5,4a952a54,a952a54a,00000000,00000000,00000000,00000000
952a54a9,52a54a95,0400ffff,ffffffff,2c58b162,c58b162c,58b162c5,8b162c58,b162c58b,00000000,00000000,00000000,00000000
162c58b1,62c58b16,2c58b162,c58b162c,58b162c5,8b160c00,ffffffff,ffff2e5c,b972e5cb,00000000,00000000,00000000,00000000
972e5cb9,72e5cb97,2e5cb972,e5cb972e,5cb972e5,cb972e5c,b972e5cb,972e5cb9,72e5cb97,00000000,00000000,00000000,00000000
1400ffff,ffffffff,3060c183,060c1830,60c18306,0c183060,c183060c,183060c1,83060c18,00000000,00000000,00000000,00000000
3060c183,060c1830,60c18306,0c181c00,ffffffff,ffff3264,c993264c,993264c9,93264c99,00000000,00000000,00000000,00000000
3264c993,264c9932,64c99326,4c993264,c993264c,993264c9,93264c99,2400ffff,ffffffff,00000000,00000000,00000000,00000000
3468d1a3,468d1a34,68d1a346,8d1a3468,d1a3468d,1a3468d1,a3468d1a,3468d1a3,468d1a34,00000000,00000000,00000000,00000000
68d1a346,8d1a2c00,ffffffff,ffff366c,d9b366cd,9b366cd9,b366cd9b,366cd9b3,66cd9b36,00000000,00000000,00000000,00000000
6cd9b366,cd9b366c,d9b366cd,9b366cd9,b366cd9b,3400ffff,ffffffff,3870e1c3,870e1c38,00000000,00000000,00000000,00000000
70e1c387,0e1c3870,e1c3870e,1c3870e1,c3870e1c,3870e1c3,870e1c38,70e1c387,0e1c3c00,00000000,00000000,00000000,00000000
ffffffff,ffff3a74,e9d3a74e,9d3a74e9,d3a74e9d,3a74e9d3,a74e9d3a,74e9d3a7,4e9d3a74,00000000,00000000,00000000,00000000
e9d3a74e,9d3a74e9,d3a74e9d,4400ffff,ffffffff,3c78f1e3,c78f1e3c,78f1e3c7,8f1e3c78,00000000,00000000,00000000,00000000
f1e3c78f,1e3c78f1,e3c78f1e,3c78f1e3,c78f1e3c,78f1e3c7,8f1e4c00,ffffffff,ffff3e7c,00000000,00000000,00000000,00000000
f9f3e7cf,9f3e7cf9,f3e7cf9f,3e7cf9f3,e7cf9f3e,7cf9f3e7,cf9f3e7c,f9f3e7cf,9f3e7cf9,00000000,00000000,00000000,00000000
f3e7cf9f,5400ffff,ffffffff,40810204,08102040,81020408,10204081,02040810,20408102,00000000,00000000,00000000,00000000
04081020,40810204,08102040,81020408,10205c00,ffffffff,ffff4285,0a142850,a142850a,00000000,00000000,00000000,00000000
142850a1,42850a14,2850a142,850a1428,50a14285,0a142850,a142850a,142850a1,66676c00,00000000,00000000,00000000,00000000
ffffffff,ffff468d,1a3468d1,a3468d1a,3468d1a3,468d1a34,68d1a346,8d1a3468,d1a3468d,00000000,00000000,00000000,00000000
1a3468d1,a3468d1a,3468d1a3,7400ffff,ffffffff,48912244,89122448,91224489,12244891,00000000,00000000,00000000,00000000
22448912,24489122,44891224,48912244,89122448,91224489,12247e6a,0400ffff,ffffffff,00000000,00000000,00000000,00000000
4c993264,c993264c,993264c9,93264c99,3264c993,264c9932,64c99326,4c993264,c993264c,00000000,00000000,00000000,00000000
993264c9,93260c00,ffffffff,ffff4e9d,3a74e9d3,a74e9d3a,74e9d3a7,4e9d3a74,e9d3a74e,00000000,00000000,00000000,00000000
9d3a74e9,d3a74e9d,3a74e9d3,a74e9d3a,74e9d3a7,1400ffff,ffffffff,50a14285,0a142850,00000000,00000000,00000000,00000000
a142850a,142850a1,42850a14,2850a142,850a1428,50a14285,0a142850,a142850a,14281e6e,00000000,00000000,00000000,00000000
2400ffff,ffffffff,54a952a5,4a952a54,a952a54a,952a54a9,52a54a95,2a54a952,a54a952a,00000000,00000000,00000000,00000000
54a952a5,4a952a54,a952a54a,952a2c00,ffffffff,ffff56ad,5ab56ad5,ab56ad5a,b56ad5ab,00000000,00000000,00000000,00000000
56ad5ab5,6ad5ab56,ad5ab56a,d5ab56ad,5ab56ad5,ab56ad5a,b56ad5ab,36713c00,ffffffff,00000000,00000000,00000000,00000000
ffff5ab5,6ad5ab56,ad5ab56a,d5ab56ad,5ab56ad5,ab56ad5a,b56ad5ab,56ad5ab5,6ad5ab56,00000000,00000000,00000000,00000000
ad5ab56a,d5ab56ad,4400ffff,ffffffff,5cb972e5,cb972e5c,b972e5cb,972e5cb9,72e5cb97,00000000,00000000,00000000,00000000
2e5cb972,e5cb972e,5cb972e5,cb972e5c,b972e5cb,972e4c00,ffffffff,ffff5ebd,7af5ebd7,00000000,00000000,00000000,00000000
af5ebd7a,f5ebd7af,5ebd7af5,ebd7af5e,bd7af5eb,d7af5ebd,7af5ebd7,af5ebd7a,f5ebd7af,00000000,00000000,00000000,00000000
56745c00,ffffffff,ffff62c5,8b162c58,b162c58b,162c58b1,62c58b16,2c58b162,c58b162c,00000000,00000000,00000000,00000000
58b162c5,8b162c58,b162c58b,162c58b1,6400ffff,ffffffff,64c99326,4c993264,c993264c,00000000,00000000,00000000,00000000
