TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
fc16ffde,effbb7f7,0c400a00,63892b02,7819c204,c7060e24,5851c20c,13128473,210a448d,0e085980,29c28c0a,f922f922,f922f922
0c10ffff,f7efefef,1c4c70c0,64189d46,1878b862,8aa81028,b8e0fd42,44106008,60a04c13,1034a8b4,8201063e,34214000,09220922
140cffff,fdffdf7f,061c81b1,c0c89212,409a5547,5284140c,39404142,82340442,7041de86,28482061,61821018,102890e0,11221122
1c12bbff,7ef7ffff,0aa06190,c1151236,28191043,c6a61e49,81122747,860c24c8,10a64711,0445c0c1,acc50898,08181922,19221922
2404fbff,ffffffff,022c3150,c90d8b2e,04c9310b,cd8d0650,88138241,052c1a70,21031002,7a0c1342,450c1326,a109306b,80802122
2c08ffff,ffbf7fff,0c7818d1,06820604,1c113201,c2a31a1c,51808081,0e4c68a8,12004a81,049c0a10,854c8e0a,94386161,c0002922
3410feff,febff7ff,02247890,a842994c,1430c109,8f082a78,58f602c3,8c164412,006101a0,229d2041,245c8208,58499000,31223122
3c10fffe,fb77ffff,0638f0d0,22089a32,a068102a,83821058,412423c1,164e1d51,12c04714,26041041,02c20102,d1897000,39223922
44127ffb,ff7effef,042c9051,c3dd9642,0459102a,448f2010,1050a186,08081c98,10838b05,401160d2,82870222,08904122,41224122
4c10deff,bdffffff,021c5a21,82849f04,2050e265,8d930218,f0a18342,0b3a3408,d360c189,066470f1,01150816,20881000,49224922
5412ff7f,efff7eef,066c6351,21c6842a,38b12185,02d20634,4830815a,8d100818,d2810201,162c18b4,30d11518,38105122,51225122
5c14efe7,ffefcfff,0e249051,8180a516,38789021,c3081030,08424643,0f103808,31054306,061c6c38,e4050742,88005922,59225922
640cffbf,ff7dffff,500c2110,41c79262,143842a5,082516cc,b0818041,85024449,71684482,3210bb30,ce480902,40e0f140,61226122
6c08ffbf,ffffff7f,0c1871d6,c61b8304,ac283401,4c062429,09106040,840e0462,c0c20a07,0e14c9d2,06dd0714,0468b1a1,00006922
740cffff,7bffffef,40201941,40890314,6c68a106,c4851a0c,8060210c,8f20e0b8,218d0296,082848b0,4a078104,5c099040,71227122
7c0cfefb,fffff7ff,10203811,a203dc2a,24601580,ec081238,b9a021c1,b80a2040,51c18783,151009b2,04898e90,10e11160,79227922
0412efff,ffef7bfe,180c2a40,21878e3e,a0103063,01813224,2020424d,92143438,83041403,1ce40f00,e60b8e16,0c100122,01220122
0c0ceffe,efffffff,0c2c0930,c0861138,24935060,4da8061c,5862c0e4,85164c88,a1c28581,2c444870,21db9302,30408340,09220922
140c7fff,bffffdff,0e040920,80428802,c4f82642,0e820870,40812454,06180849,11220484,272810c0,ea818808,241952e0,11221122
1c10fff7,ffdeffef,20284120,e248030c,48310041,45041404,a022424c,8702d828,444203b1,8048b0d4,60c20c48,68fad000,19221922
2408ffff,ff7effff,4a1c1873,420e9714,1ce0642d,458d422d,90e18044,81621721,01c0c481,0a943020,24868330,3830e0a2,00002122
2c10ff7f,f3dfffff,12604111,40480506,15d11700,c2070e14,c0f04443,9c0604f0,a0c2419c,0a15b093,a0cc9131,a8608000,29222922
3412fbff,f7dedfff,16103032,ef07020e,e810f0c3,84a51c3c,09c28041,aa2c0958,91450112,0a0c31a1,83d49a16,04983122,31223122
3c04ffff,fffffffe,042c5015,8208bc5a,3c217201,8704141c,6150a203,85160d9a,8040810a,18383120,8541030c,184050a3,52803922
4404ffff,fffffffd,0e20c810,288b1130,38e32263,8b8512a8,2040c091,0b101060,11664503,5a0c6170,83870844,280ae282,e1804122
4c00ffff,ffffffff,02384030,42811a1a,50087021,82051208,4851a043,06122090,40c14196,10507115,61c20f1a,691a8203,44914922
5412febe,dfbfffff,0670e011,42008810,940a3240,4091121c,ba2543d0,82082472,2060809f,22486963,858a0412,48285122,51225122
