TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
3f83c1c0,4f84c240,4f84c240,4f84c240,4f84c240,4f84c240,4f84c240,4f84c240,4f84c240,4f84c240,4f84c240,4f84c240,4f84c240
4f84c240,5f85c2c0,5f85c2c0,5f85c2c0,5f85c2c0,5f85c2c0,5f85c2c0,5f85c2c0,5f85c2c0,5f85c2c0,5f85c2c0,5f85c2c0,5f85c2c0
5f85c2c0,6f86c340,6f86c340,6f86c340,6f86c340,6f86c340,6f86c340,6f86c340,6f86c340,6f86c340,6f86c340,6f86c340,6f86c340
6f86c340,7f87c3c0,7f87c3c0,7f87c3c0,7f87c3c0,7f87c3c0,7f87c3c0,7f87c3c0,7f87c3c0,7f87c3c0,7f87c3c0,7f87c3c0,7f87c3c0
7f87c3c0,0f88c440,0f88c440,0f88c440,0f88c440,0f88c440,0f88c440,0f88c440,0f88c440,0f88c440,0f88c440,0f88c440,0f88c440
0f88c440,1f89c4c0,1f89c4c0,1f89c4c0,1f89c4c0,1f89c4c0,1f89c4c0,1f89c4c0,1f89c4c0,1f89c4c0,1f89c4c0,1f89c4c0,1f89c4c0
1f89c4c0,2f8ac540,2f8ac540,2f8ac540,2f8ac540,2f8ac540,2f8ac540,2f8ac540,2f8ac540,2f8ac540,2f8ac540,2f8ac540,2f8ac540
2f8ac540,3f8bc5c0,3f8bc5c0,3f8bc5c0,3f8bc5c0,3f8bc5c0,3f8bc5c0,3f8bc5c0,3f8bc5c0,3f8bc5c0,3f8bc5c0,3f8bc5c0,3f8bc5c0
3f8bc5c0,4f8cc640,4f8cc640,4f8cc640,4f8cc640,4f8cc640,4f8cc640,4f8cc640,4f8cc640,4f8cc640,4f8cc640,4f8cc640,4f8cc640
4f8cc640,5f8dc6c0,5f8dc6c0,5f8dc6c0,5f8dc6c0,5f8dc6c0,5f8dc6c0,5f8dc6c0,5f8dc6c0,5f8dc6c0,5f8dc6c0,5f8dc6c0,5f8dc6c0
5f8dc6c0,6f8ec740,6f8ec740,6f8ec740,6f8ec740,6f8ec740,6f8ec740,6f8ec740,6f8ec740,6f8ec740,6f8ec740,6f8ec740,6f8ec740
6f8ec740,7f8fc7c0,7f8fc7c0,7f8fc7c0,7f8fc7c0,7f8fc7c0,7f8fc7c0,7f8fc7c0,7f8fc7c0,7f8fc7c0,7f8fc7c0,7f8fc7c0,7f8fc7c0
7f8fc7c0,0f90c840,0f90c840,0f90c840,0f90c840,0f90c840,0f90c840,0f90c840,0f90c840,0f90c840,0f90c840,0f90c840,0f90c840
0f90c840,1f91c8c0,1f91c8c0,1f91c8c0,1f91c8c0,1f91c8c0,1f91c8c0,1f91c8c0,1f91c8c0,1f91c8c0,1f91c8c0,1f91c8c0,1f91c8c0
1f91c8c0,2f92c940,2f92c940,2f92c940,2f92c940,2f92c940,2f92c940,2f92c940,2f92c940,2f92c940,2f92c940,2f92c940,2f92c940
2f92c940,3f93c9c0,3f93c9c0,3f93c9c0,3f93c9c0,3f93c9c0,3f93c9c0,3f93c9c0,3f93c9c0,3f93c9c0,3f93c9c0,3f93c9c0,3f93c9c0
3f93c9c0,4f94ca40,4f94ca40,4f94ca40,4f94ca40,4f94ca40,4f94ca40,4f94ca40,4f94ca40,4f94ca40,4f94ca40,4f94ca40,4f94ca40
4f94ca40,5f95cac0,5f95cac0,5f95cac0,5f95cac0,5f95cac0,5f95cac0,5f95cac0,5f95cac0,5f95cac0,5f95cac0,5f95cac0,5f95cac0
5f95cac0,6f96cb40,6f96cb40,6f96cb40,6f96cb40,6f96cb40,6f96cb40,6f96cb40,6f96cb40,6f96cb40,6f96cb40,6f96cb40,6f96cb40
6f96cb40,7f97cbc0,7f97cbc0,7f97cbc0,7f97cbc0,7f97cbc0,7f97cbc0,7f97cbc0,7f97cbc0,7f97cbc0,7f97cbc0,7f97cbc0,7f97cbc0
7f97cbc0,0f98cc40,0f98cc40,0f98cc40,0f98cc40,0f98cc40,0f98cc40,0f98cc40,0f98cc40,0f98cc40,0f98cc40,0f98cc40,0f98cc40
0f98cc40,1f99ccc0,1f99ccc0,1f99ccc0,1f99ccc0,1f99ccc0,1f99ccc0,1f99ccc0,1f99ccc0,1f99ccc0,1f99ccc0,1f99ccc0,1f99ccc0
