Truncated,Nbuf,NBXc,Cond1,Cond2,Cond3,Cond4
0,0,25,0,0,0,1
0,1,25,0,0,0,1
0,2,25,0,0,0,1
0,3,25,0,0,0,1
0,4,25,0,0,0,1
0,5,25,0,0,0,1
0,6,25,0,0,0,1
0,7,25,0,0,0,1
0,8,25,0,0,0,1
0,9,25,0,0,0,1
0,10,25,0,0,0,1
0,11,25,0,0,0,1
0,12,25,0,0,0,1
0,13,25,0,0,0,1
0,14,25,0,0,0,1
0,15,25,0,0,0,1
0,16,25,0,0,0,1
0,17,25,0,0,0,1
0,18,25,0,0,0,1
0,19,25,0,0,0,1
0,20,25,0,0,0,1
0,21,25,0,0,0,1
0,22,25,0,0,0,1
0,23,25,0,0,0,1
0,24,25,0,0,0,1
0,25,25,0,0,0,1
0,26,25,0,0,0,1
0,27,25,0,0,0,1
0,28,25,0,0,0,1
0,29,25,0,0,0,1
0,30,25,0,0,0,1
0,31,25,0,0,0,1
0,32,25,0,0,0,1
0,33,25,0,0,0,1
0,34,25,0,0,0,1
0,35,25,0,0,0,1
0,36,25,0,0,0,1
0,37,25,0,0,0,1
0,38,25,0,0,0,1
0,39,25,0,0,0,1
0,40,25,0,0,0,1
0,41,25,0,0,0,1
0,42,25,0,0,0,1
0,43,25,0,0,0,1
0,44,25,0,0,0,1
0,45,25,0,0,0,1
0,46,25,0,0,0,1
0,47,25,0,0,0,1
0,48,25,0,0,0,1
0,49,25,0,0,0,1
0,50,25,0,0,0,1
0,51,25,0,0,0,1
0,52,25,0,0,0,1
0,53,25,0,0,0,1
0,54,25,0,0,0,1
0,55,25,0,0,0,1
0,56,25,0,0,0,1
0,57,25,0,0,0,1
0,58,25,0,0,0,1
0,59,25,0,0,0,1
0,60,25,0,0,0,1
0,61,25,0,0,0,1
0,62,25,0,0,0,1
0,63,25,0,0,0,1
0,64,25,0,0,0,1
0,65,25,0,0,0,1
0,66,25,0,0,0,1
0,67,25,0,0,0,1
0,68,25,0,0,0,1
0,69,25,0,0,0,1
0,70,25,0,0,0,1
0,71,25,0,0,0,1
0,72,25,0,0,0,1
0,73,25,0,0,0,1
0,74,25,0,0,0,1
0,75,25,0,0,0,1
0,76,25,0,0,0,1
0,77,25,0,0,0,1
0,78,25,0,0,0,1
0,79,25,0,0,0,1
0,80,25,0,0,0,1
0,81,25,0,0,0,1
0,82,25,0,0,0,1
0,83,25,0,0,0,1
0,84,25,0,0,0,1
0,85,25,0,0,0,1
0,86,25,0,0,0,1
0,87,25,0,0,0,1
0,88,25,0,0,0,1
